,sequence,labels,scores
535,vielleicht k nnen sie mir da weiterhelfen ich habe ein delonghi esam 04 350s da einzigste problem wa ich mit dem kaffeevollautomaten habe ist da der kaffee nur noch lauwarm zubereitet wird anfangs dauert e ca 30min nach dem einschalten bi oben am automat die metalplatte warm wird und selbst dann ist e nur lauwarm pures hei wasser zb f r tee bekomm ich sofort selbst nach dem einschalten nur der kaffee kommt lauwarm raus ich gehe mal stark davon au da e am thermoblock liegt nur komisch da ich dennoch hei e wasser bekomme aber lauwarmen kaffee,"['usability', 'video', 'not usability']","[0.5269228219985962, 0.2726004123687744, 0.20047669112682343]"
536,guten abend gogeta da liegst du mit der vermutung bei thermoblock schon sehr gut wenn der kaffe nur noch lauwarm wird und der aufheizvorgang ewig dauert kannst du aufjedenfall den thermoblock wechseln sobald dy erledigt ist d rfte der kaffe wieder sch n warm sein,"['usability', 'not usability', 'video']","[0.6918819546699524, 0.16069164872169495, 0.14742636680603027]"
537,top video super,"['video', 'usability', 'not usability']","[0.9475951790809631, 0.046287115663290024, 0.006117676850408316]"
538,danke f r da feedback,"['usability', 'video', 'not usability']","[0.49944719672203064, 0.3678206503391266, 0.13273221254348755]"
539,hast du ne ahnung wa die meldung zu fein gemahlen ausl st kommt direkt nach dem einschalten hab schon alles au er mahlwerk gewechselt,"['usability', 'video', 'not usability']","[0.4737759530544281, 0.3502584993839264, 0.17596553266048431]"
540,guten abend zu fein gemahlen trifft nur bei zwei defekten auf 1 da mahlwerk ist defekt und e kommt zu wenig pulver 2 ihr system ist verstopft und die maschine bekommt zu wenig wasser meistens ist e nr 2 oberer br hkolben ist in diesem fall zu 90 percent der belt ter welches modell haben sie den genau,"['usability', 'not usability', 'video']","[0.488833487033844, 0.28883808851242065, 0.22232840955257416]"
541,vielen dank da bleibt keine frage offen,"['not usability', 'usability', 'video']","[0.5362010598182678, 0.30432599782943726, 0.15947294235229492]"
542,danke f r da feedback,"['usability', 'video', 'not usability']","[0.49944719672203064, 0.3678206503391266, 0.13273221254348755]"
543,is the spring inside piston should be in tight position so water can go through what make the press on the piston can water go through when it is not pressed,"['usability', 'not usability', 'video']","[0.7739744186401367, 0.11532793194055557, 0.11069754511117935]"
544,do you mean the two bigger metalic spring or the small one inside if you mean the smaller one it like a check valve,"['usability', 'video', 'not usability']","[0.8242430090904236, 0.10249996185302734, 0.07325699180364609]"
545,e fehlt ein teil vom zusammenbau e fehlt ein hinweis wo da ding immer verkalkt ist hab mir beides selbst erarbeiten m ssen deswegen 1,"['usability', 'video', 'not usability']","[0.6604304909706116, 0.20361636579036713, 0.1359531581401825]"
546,leo leo na wenn du so schlau bist warum machst du dann nicht selber ein video und stellst e ein ein wenig mehr respekt vor kollegen die sich die arbeit machen so ein video zu erstellen w re schon angebracht aber in diesem berheblichen ton schreiben ist ja auch viel einfacher fixitari vielen dank super job,"['video', 'usability', 'not usability']","[0.6595742106437683, 0.17752113938331604, 0.16290460526943207]"
547,fixitari naja e ist fast immer die r hre wo der kleine abnehmbare winkelteil aufsetzt wo die feder mit der kugel drinnen ist 2x bei mir 3x bei maschinen meiner freunde ein kleiner hinweis zur kontrolle w re da schon gut video nachbearbeiten neu reinstellen so einfach,"['video', 'usability', 'not usability']","[0.7817361354827881, 0.1799219697713852, 0.03834187611937523]"
548,moin leider kann man nicht pauschal sagen wo die verkalkung stattfindet ist bei jedem anders jedoch ist immer da gleiche bauteil betroffen lg,"['usability', 'not usability', 'video']","[0.4523996412754059, 0.3485344350337982, 0.19906596839427948]"
549,hi there ich habe gestern eine prima donna esam 6600 geschenkt bekommen und jedesmal wenn ich sie einschalte geht sie nach dem aufheitzen in allgemeine stoerung habe den defuser schon gereinigt irgendwelche ideen danke und schoene gruesse au australien,"['video', 'usability', 'not usability']","[0.4427356719970703, 0.40119481086730957, 0.15606951713562012]"
550,ja die fehlersuche ist leider etwas un bersichtlich hierbei freut mich aber da ich helfen konnte,"['usability', 'not usability', 'video']","[0.47729572653770447, 0.3435903489589691, 0.17911392450332642]"
551,ja sieht so au habe ihn durchgemessen und einer der beiden zeigte keinen ohmwert an habe mir einen komplett neuen mit br hkolben einheiten bestellt war nur ein bisschen verwirrend da sie grunds tzlich aufgeheizte dauerte ebend nur ne weile da eine der beiden heitzelement kaputt war vielen dank,"['usability', 'not usability', 'video']","[0.49010559916496277, 0.27117636799812317, 0.23871804773807526]"
552,hallo und sch ne gr e nach australien ist leider definitiv ein problem mit dem thermoblock der thermoblock erreicht durch seinen defekt nicht die betriebstemperatur und geht daher in die allgemeine st rung da hilft leider dann nur noch ein austausch zum gl ck ist da teil nicht teuer lg,"['usability', 'not usability', 'video']","[0.5382187962532043, 0.30394986271858215, 0.15783129632472992]"
553,hallo ari top video hab eine frage meine perfekta zeigt mir an da der kaffee zu fein gemahlen ist und sie zieht kein wasser mehr woran kann da liegen,"['video', 'usability', 'not usability']","[0.9603074789047241, 0.030286911875009537, 0.009405644610524178]"
554,fixitari moin l uft wieder hab die pumpe getauscht,"['video', 'usability', 'not usability']","[0.4437921643257141, 0.4287082552909851, 0.12749958038330078]"
555,moin gibt die pumpe noch ein pumpger usch von sich oder verstummt sie,"['usability', 'video', 'not usability']","[0.4593745768070221, 0.36189398169517517, 0.17873142659664154]"
556,hallo ich habe eine ecam 23 450 wo ich auch ein problem mit dem br hkolben vermute im trester beh lter habe ich neben den kaffeeresten auch viel wasser benutze ich die hei wasserfunktion kommt au dem auslass kein hei e wasser e landet alles im kaffee auffangbeh lter ist in beiden f llen der obere br hkolben da problem,"['usability', 'not usability', 'video']","[0.4309486448764801, 0.2924632132053375, 0.2765880823135376]"
557,sethach2 guten tag e h rt sich alles sehr nach einer defekten dichutng im br hkolben an lg,"['video', 'usability', 'not usability']","[0.45272061228752136, 0.38611775636672974, 0.1611616611480713]"
558,super video danke daf r wie kann man denn den schwarzen schlauch ausbauen von dem du bei 10 00 sprichst der geht irgendwo in die maschine bei mir w rde ihn gerne reinigen da irgendetwas verstopft ist,"['video', 'usability', 'not usability']","[0.942823588848114, 0.04992390796542168, 0.0072524771094322205]"
559,johannes m zur info ich konnte da problem bei meiner maschinen nach langer suche finden e lag am thermoblock dieser war innen durch kalk blockiert ich habe ihn komplett ausgebaut und in entkalkungsmittel eingelegt bi ich e irgendwann geschafft habe wieder durch da rohr welches durch den block l uft durchzupusten seitdem funktioniert die maschine wieder einwandfrei,"['usability', 'not usability', 'video']","[0.5790249705314636, 0.24604611098766327, 0.1749289482831955]"
560,hackysacky007 habe genau da selbe problem versuche jetzt den unteren kolben zu reinigen wo die zwei gro en orangen dichtungen sitzen und den oberen wie hier im video dargestellt super video,"['video', 'usability', 'not usability']","[0.951141357421875, 0.027233554050326347, 0.02162506990134716]"
561,fixitari ich hatte ihn dann nur mit luft durchgeblasen er war sogar frei trotzdem danke f r die antwort leider geht da ger t aber immernoch nicht ich hab bereits den oberen br hkolben komplett zerlegt und gereinigt wie in deinem video die rote wasserpumpe hinten durch eine neue ersetzt und auch sonst alle schl uche an die ich gekommen bin abmonitert und mit druckluft gereinigt gepr ft leider find ich da problem einfach nicht irgendwas ist verstopft man h rt regelrecht wie die pumpe gegen einen widerstand arbeitet e kommt beim sp len und wenn man einen kaffee zubereiten lassen will kein tropfen wasser mehr hast du noch einen tipp wa da problem sein k nnte,"['video', 'usability', 'not usability']","[0.7225402593612671, 0.18109165132045746, 0.09636811167001724]"
562,moin den schlauch kann man einfach mit etwas kraft herausziehen er wird in die maschine gesteckt und dient al ablauf,"['video', 'usability', 'not usability']","[0.4576389789581299, 0.4239121377468109, 0.11844886094331741]"
563,super video danke endlich eins wo der br hkolben oben ausgebaut und gewartet wird,"['video', 'usability', 'not usability']","[0.9411764144897461, 0.053415313363075256, 0.005408229772001505]"
564,hoffe konnte weiterhelfen,"['usability', 'video', 'not usability']","[0.5138148665428162, 0.3799521028995514, 0.10623303055763245]"
565,hallo eine super coole anleitung danke daf r hab nach der anleitung gearbeitet allerdings pumpt sie jetzt kein wasser mehr haben sie ne idee ob ich vielleicht etwas bersehen habe,"['usability', 'video', 'not usability']","[0.4504983425140381, 0.3995024263858795, 0.14999927580356598]"
566,am besten nach der reinigung einen hei wasserbezug starten auf diese art entl ften sie da system lg,"['usability', 'video', 'not usability']","[0.5997488498687744, 0.3164641261100769, 0.08378705382347107]"
567,wundersch ne video respekt besten dank,"['video', 'usability', 'not usability']","[0.8732108473777771, 0.1113523542881012, 0.015436769463121891]"
568,danke hoffe konnte helfen,"['usability', 'video', 'not usability']","[0.48468267917633057, 0.3653636574745178, 0.14995361864566803]"
569,moin alle l t sich die f llmenge wasser f r die gro e tasse rechts auf mehr al die angegebenen 120ml erh hen,"['usability', 'video', 'not usability']","[0.4586379826068878, 0.3792422115802765, 0.16211983561515808]"
570,moin bezieht sich die frage auf die esam 5500 die neueren modelle habe eine einstellung namens mein kaffee dort l sst sich die wassermenge auf 180ml erh hen lg,"['usability', 'video', 'not usability']","[0.5036444664001465, 0.37820965051651, 0.1181459128856659]"
571,danke da video hat mir sehr geholfen bei mir war allerdings die kleine feder im br hkolben vollig verkalkt mit etwas m he geschick und entkalker hat e sich wieder reparieren lassen nun funktioniert die kaffeemaschine wieder perfecta,"['video', 'usability', 'not usability']","[0.929431140422821, 0.05624851584434509, 0.014320334419608116]"
572,genau da ist e und hat im video gefehlt der hinweis genau dieser verkalkung hab ich mir auch selber erarbeiten m ssen und ist da langwierigste an dem ganzen weil da entkalken dieser in der wasserdruckleitung im br hkopf eingebauten feder dauert einfach eine stricknadel oder ein langer d nner sahlstift hilft,"['video', 'usability', 'not usability']","[0.952302873134613, 0.040437955409288406, 0.007259220350533724]"
573,freut mich wenn ich helfen konnte,"['usability', 'video', 'not usability']","[0.6370303630828857, 0.22521811723709106, 0.1377514898777008]"
574,k nnen wir die maschine zum reparieren zu ihn schicken,"['usability', 'video', 'not usability']","[0.4466320872306824, 0.4331203103065491, 0.12024762481451035]"
575,hallo ari bruder ich habe die gleich maschine alles funktioniert aber da wasser kommt nicht hoch ist da kolben da problem danke mfg,"['not usability', 'usability', 'video']","[0.3711690604686737, 0.3180038034915924, 0.3108271360397339]"
576,fixitari ich wollte sie nicht nerven haben sie ein mail geschrieben vielen dank,"['usability', 'not usability', 'video']","[0.5100376009941101, 0.3544442653656006, 0.1355181187391281]"
577,fixitari danke,"['usability', 'video', 'not usability']","[0.4864746630191803, 0.3044944107532501, 0.20903092622756958]"
578,fixitari sehr gerne shankarphotography gmail com,"['usability', 'video', 'not usability']","[0.4999541938304901, 0.3191300630569458, 0.1809157431125641]"
579,haben sie eine e mailadresse f r mich vielleicht kann ich weiterhelfenr,"['usability', 'video', 'not usability']","[0.6312658786773682, 0.2997662425041199, 0.06896787881851196]"
580,hallo danke f r da tolle video meine perfecta sp hlt beim einschalten nicht mehr nur noch beim ausschalten woran kann da liegen,"['video', 'usability', 'not usability']","[0.9322776794433594, 0.05767064914107323, 0.01005167793482542]"
581,moin eine m gliche ursache w re da der thermoblock nicht die gew nschte temperatur nachdem einschalten erreicht und daher kein sp lvorgang durchf hrt beim ausschalten ist jedoch bereits diese temperatur erreicht am besten w re e eine wiederstandsmessung de thermoblocks vorzunehmen ansonsten mal die temperatur durchmessen,"['usability', 'not usability', 'video']","[0.5336803793907166, 0.33403486013412476, 0.13228480517864227]"
582,hallo auch ich konnte mit dieser super anleitung meine esam 5600 s ex 2 m helos zerlegen den oberen br hkopf reinigen und wieder zusammenbauen vielen dank f r solche tipps und anleitungen leider ist mein problem nicht gel st e kam kommt kein wasser au den d sen geschweige denn kaffee zun chst dachte ich die wasserpumpe ist defekt und habe sie ausgetauscht problem blieb dann habe ich festgestellt das da wasser nicht durch den kaffee l uft die bohnen werden gemahlen da pulver bleibt trocken und die auffangschale ist voll klarem wasser nachforschungen haben ergeben das da wasser unterhalb de wassertanks direkt in den auffangbeh lter l uft unter der maschine bleibt alles trocken also br hkopf hier nach anleitung raus alles gereingt und wieder zusammengebaut problem ist nicht behoben und immer noch gleich welche fehlerquelle k nnte e noch geben die antwort zu modelbauh tte habe ich gelesen habe mit den dort genannten tipps jedoch auch keine abhilfe schaffen k nnen vielen dank f r deine antwort und auch tipps von anderen die da gleiche problem haben hatten,"['usability', 'video', 'not usability']","[0.3925172984600067, 0.34112343192100525, 0.2663592994213104]"
583,ignorieren sie den oberen teil meines textes e liegt definitiv eine verstopfung im thermoblock oder im obk br hkolben vor bitte den stopfen bei 10 40 nochmal berpr fen,"['usability', 'video', 'not usability']","[0.7222143411636353, 0.13960467278957367, 0.13818097114562988]"
584,guten abend vielen dank f r da feedback solch ein problem ist mir ebenfalls bekannt ist die abtropfschale nach dem versuch na oder bleibt sie schale ebenfalls trocken fall ja liegt eine blockierung vor im thermoblock oder im oberen br hkopf h rt sich die pumpe nach beginn de wasserpumpens pl tzlich anders an und verstummt etwas wenn ja arbeitet sie gegen eine verstopfung wa ganz wichtig ist sehen sie bei 10 40 minuten der stopfen mus unbedingt wieder richtig rum eingesetzt weren funktioniert bei ihrer esam 5600 noch die entkalkung und der heiswasserbezug lg,"['usability', 'video', 'not usability']","[0.5528693199157715, 0.3061434030532837, 0.14098723232746124]"
585,sehr gut erkl rt ich habe eine ltere de longhi esam 5600 bei der mich zwei dinge st ren und ich ber eine revision der oberen br hgruppe nachdenke 1 in der wasserauffangschale ist immer relativ viel wasser da nicht vom sp len kommt ich stelle immer eine tasse unter den auslauf sondern offenbar au dem oberen br hkolben rausl uft da wasser ist auch klar ist also nicht durch da kaffeepulver geflossen 2 im vergleich zu einer bau hnlichen delonghi nur mit kn pfen statt display und ohne milchaufsch umer funktion auf der arbeit kommt der kaffee etwas weniger hei in die tasse die br htemperatur ist schon auf maximum gestellt gut die komplette einheit au oberem br hkolben und durchlauferhitzer kostet so zwischen 80euros und 100euros daf r sind dann auch alle dichtungen neu und der durchlauferhitzer bringt dann hoffentlich auch wieder etwas mehr leistung oder doch lieber erst mal nur die dichtungen ersetzen,"['usability', 'not usability', 'video']","[0.6053348183631897, 0.20141538977622986, 0.19324983656406403]"
586,vielen dank f r dein feedback da wasser da sich in der wasserauffangschale befindet kann au folgenden stellen auftauchen 1 undichter oberer br hkolben wartung wechsel der dichtungen sollte da problem l sen 2 br hgruppe undicht hier wird dann jedoch der bereich unter der maschine na sollte die maschine von unten trocken sein kann man den fehler ausschlie en 3 vom thermoblock au f hrt ein schwarzer schlauch in einen berlauf dieser befindet sich in der geh usewand zwischen t r und wasserbeh lter kann man ebenfalls mit weniger handgriffen entfernen sollte da wasser ausdem berlauf stammen gibt e im oberenbr hkolben eine art verstopfung grunds tzlich w rde ich erstmal den oberen br hkolben warten und entkalken sollte der kaffee dannach noch immer nicht richtig warm werden w rde ich auf ein neuteil zur ckgreifen da fr her oder sp ter dauerhaft die meldung aufheizvorgang bitte warten erscheinen wird wenn e nicht auf die kosten ankommt w rde ich einen neuen thermoblock inkl oberen br hkolben einbauen diesen gibt e in der bucht bereits f r 67 95 euro siehe ansonsten k nnen sie auch nur den thermoblock neu bestellen und den br hkolben erneut verwenden mit neuen dichtungen,"['usability', 'video', 'not usability']","[0.5100544691085815, 0.25283777713775635, 0.2371077686548233]"
587,hallo bei meine maschine geht die einschalttaste nicht habe schon abmontiert aber nichts gefunden wa kann da sein,"['video', 'not usability', 'usability']","[0.36213991045951843, 0.327860563993454, 0.3099994659423828]"
588,hallo welches modell haben sie den sie finden die modellbezeichnung auf der unterseite der maschine,"['usability', 'video', 'not usability']","[0.5265551805496216, 0.35185348987579346, 0.12159130722284317]"
589,hallo die anleitung ist super verst ndlich und ruhig erkl rt da macht die revision wirklich einfach auch f r laien ich habe eine esam 6600 und hierzu folgende frage kann man da mahlwerk pr fen auf verschlei und wenn ja wie meine maschine hat 9900 bez ge hinter sich und wurde noch nicht berholt seit kurzem ist der kaffe sehr d nn die pad im tresterbeh lter sind sehr d nn ca 5 mm und na da mahlwerk mahlt auf h chster einstellung mit sehr kr ftiges aroma nur noch ca 5 sekunden fr her war e deutlich l nger bestimmt 10 sekunden und die pad waren auch deutlich dicker oder gibt e f r da mahlwerk eine software einstellung auf der platine ich wollte jetzt die br hgruppe und den oberen br hkolben revidieren und bei der gelegengeit wollte ich auch da mahlwerk s ubern und kontrollieren kannst du mir zum mahlwerk einen tip geben danke im voraus und nochmals zu deinem video lg klaus peter,"['video', 'usability', 'not usability']","[0.6303521990776062, 0.23845498263835907, 0.13119277358055115]"
590,guten abend vielen dank f r da feedback sie k nnen da mahlwerk recht einfach auf verschlie amp besch digungen pr fen der bohnenbeh lter sollte mit 3 schrauben befestigt sein der schacht in dem die bohnen zum mahlwerk gelangen hat eine kappe die mit 2 schrauben befestigt ist sobald diese zwei schrauben gel st wurden k nnen sie die kappe entfernen und da mahlwerk von oben begutachten sollten die mahlsteine besch digungen aufweisen oder abgerundet sein m ssen diese ersetzt werden ich k nnte hierzu ein video anfertigen bei der gelegenheit k nnte man aber da mahlwerk mal komplett von fett und resten befreien die kurze mahldauer k nnte auf einen defekt der leistungselektronik platine hinweisen ich hatte selber eine esam 6700 die nach 3 sekunden den mahlvorgang beendet hatte anstatt der gewohnten 8 12 sekunden trotz wartung wenn keine bohnen im beh lter sind und trotzdem ein mahlvorgang gestartet wird erhalten sie dann die fehlermeldung bohnenbeh lter f llen ursachen gibt e nat rlich viele aber meine vermutung liegt hier eher bei einem verdreckten mahlwerk bzw eins da gewartet werden mus freue mich auf ihre antwort lg,"['usability', 'video', 'not usability']","[0.40936025977134705, 0.3646320402622223, 0.22600765526294708]"
591,gut erkl rt,"['video', 'usability', 'not usability']","[0.3958866000175476, 0.39318904280662537, 0.21092432737350464]"
592,dankesch n,"['usability', 'video', 'not usability']","[0.4668981432914734, 0.40867000818252563, 0.12443190068006516]"
