,sequence,labels,scores
131,is this similar to an ecp 35 31 and would you recommend replacing the pressurised arm thingy with a non pressurised,"['usability', 'video', 'not usability']","[0.7417935729026794, 0.15825483202934265, 0.09995152056217194]"
132,thiccynickyy ok thanks,"['usability', 'video', 'not usability']","[0.5336308479309082, 0.3889442980289459, 0.07742483913898468]"
133,author erica r stinson that is right the more fat in a milk the more foam it will be able to take 2percent will be a little better not much i would try non fat since it is really hard to create foam even if it is a different milk fat content the machine attachment is still going to produce that higher foam level most likely,"['usability', 'not usability', 'video']","[0.48577505350112915, 0.26832470297813416, 0.2459002435207367]"
134,thiccynickyy one thing i may try is 2percent milk a i have been using whole i usually take half and half in my coffee so the more fat in my milk the smoother the coffee will taste but if i am not mistaken the instruction manual state to use 2percent milk i think i saw another answer on here about whole milk having too much fat in it that creates a lot of foam i am willing to try it and see,"['usability', 'not usability', 'video']","[0.7043433785438538, 0.17292219400405884, 0.12273445725440979]"
135,author erica r stinson yeah do not feel bad it is the machine fault you can take the attachment silver part off and steam it with the nozzle which can be more manual to steam milk but even a a barista myself it is pretty hard to get it perfect,"['usability', 'not usability', 'video']","[0.6767454743385315, 0.2762497365474701, 0.04700476676225662]"
136,thiccynickyy i have been using a spoon to take the excess foam off the top when i go to far so this is a really solid piece of advice what is killing me is i think i am really close but i am still missing the mark somewhere,"['usability', 'video', 'not usability']","[0.7726669311523438, 0.14240892231464386, 0.0849241092801094]"
137,got one of these for christmas these type of machine are not really for coffee drinker these are for people who just want stuff pain in the as to get a good cup of coffee save yourself some time money counter space mess and just get a moka pot,"['not usability', 'usability', 'video']","[0.6660957932472229, 0.273250013589859, 0.0606541633605957]"
138,lauryn hatten hi how did yours go im having the same trouble,"['not usability', 'video', 'usability']","[0.4778037369251251, 0.2713755667209625, 0.25082072615623474]"
139,mary ligon thank you so much for your help,"['usability', 'video', 'not usability']","[0.5247333645820618, 0.36475902795791626, 0.11050761491060257]"
140,lauryn hatten hi lauren i grind mine about the texture of granulated sugar the finest setting on my bodum bistro plus grinder then i tamp it very firmly and run the machine till the top of the crema hit 1 5 2 oz maximum that take around 21 24 second and can vary just slightly with the type of bean and how it is roasted it seems in my experience since the grind is not a fine a might be ideal it is important to really tamp it very firmly it is when i learned to do that my coffee started being really good because the very firm tamping had slowed the extraction down you will read people advising 26 30 second from first drip but this would be for more coffee than a paltry little 14 gr basket try 1 5 oz espresso max 2 and in between i think you might find an improvement good luck with it,"['usability', 'video', 'not usability']","[0.7090778350830078, 0.1716090589761734, 0.11931312084197998]"
141,mary ligon hi thank you how long do you brew it for i am still getting sour shot but i do not want to give up on it just yet,"['not usability', 'usability', 'video']","[0.36376437544822693, 0.3230709135532379, 0.31316474080085754]"
142,lauryn hatten hi lauren i use 14g for the double shot tamp it real firmly and it work great enjoy your ne a machine and some real good coffee,"['usability', 'video', 'not usability']","[0.6934475302696228, 0.266202837228775, 0.040349580347537994]"
143,anyone else think that is a horrible looking cup of coffee not necessarily the machine is fault i am guessing,"['not usability', 'usability', 'video']","[0.792464554309845, 0.14056622982025146, 0.06696920096874237]"
144,tony gibbon i wa aware of that when i first got it too but even without the outer part the steam pressure is horrible so it doe not create consistent foam,"['usability', 'not usability', 'video']","[0.44795212149620056, 0.39074409008026123, 0.16130387783050537]"
145,thiccynickyy if you take the outer cover of the steam wand off you can get creamy micro foam milk,"['usability', 'video', 'not usability']","[0.8871124982833862, 0.0935000404715538, 0.019387444481253624]"
146,the weird thing about this machine is that the steamer can only basically steam milk to create thicker froth for like cappuccino so it just look weird and milky probably because of that,"['not usability', 'usability', 'video']","[0.4479510486125946, 0.39905375242233276, 0.15299516916275024]"
147,it is not a cup of coffee it is a latte,"['not usability', 'usability', 'video']","[0.6856532692909241, 0.21948468685150146, 0.09486207365989685]"
148,hi thanks for the video wa exactly i wa looking for also i am gon na start buying my coffee supply at your bellevue store,"['video', 'usability', 'not usability']","[0.8938376307487488, 0.09678909182548523, 0.009373277425765991]"
149,hey how is this different from the dollar150 ecp3420 other than more plastic on stilosa amp more stainless steel on the ecp3420 is there any functional difference also i find it interesting that the more expensive ecp3420 ecp3620 ecp3630 come with 3 filter basket one shot double shot amp ese yet the stilosa only come with two basket with the single basket used for the pod can someone explain that,"['usability', 'not usability', 'video']","[0.6525875926017761, 0.24956068396568298, 0.09785174578428268]"
150,i have the 3420 it basically seems identical just with more stainless trim the basket are 7 gram 14 gram and the other one is for the ese pod never tried the ese pod a i like to use freshly ground coffee rather than old ground coffee wrapped in filter paper,"['usability', 'not usability', 'video']","[0.8372387290000916, 0.08329518139362335, 0.07946609705686569]"
151,this lady make me nervous wa she drunk,"['not usability', 'video', 'usability']","[0.5467772483825684, 0.2894095182418823, 0.16381323337554932]"
152,what am i doing wrong that my machine is so loud,"['not usability', 'video', 'usability']","[0.5221332311630249, 0.24994957447052002, 0.2279171645641327]"
