,sequence,labels,scores
135,a2b production i will definitely check it out thank you,"['video', 'usability', 'not usability']","[0.6132996678352356, 0.3309594988822937, 0.055740825831890106]"
136,hi jack sorry to hear that mate so i would say this is better than the atelier on taste but still not the best we have actually just published a review of the lattissima one and that wa better taste wise but we would still go for an aeroccino barista maker or creatista over any of the lattissimas we have tried up to now should have a review of the lattissima pro coming soon hope this help,"['not usability', 'usability', 'video']","[0.5695862770080566, 0.3023272156715393, 0.12808647751808167]"
137,a great review but overall i do not think this is an improvement over the lattissima that i currently own in storage and replaced with delonghi cappuccino bean to cup machine the main problem is the temperature of the milk based drink and which are usually le than 60c once dispensed and not hot enough it seems this revision continues this and still ha the same issue with luke warm milk drink the temperature issue is something that nespresso are asking delonghi to program and condition into the lattissima range a their bean to cup version that i have dispenses a milk based drink at least 8c 10c hotter and at a more acceptable temperature but are both very similar especially in the way they dispense milk the temperature thing wa my main reason from moving from nespresso pod machine to a bean to cup and although the new range of nespresso machine do look great they still seem to have the same old too cool temperature dispense issue awesome review and very informative please keep up the great video joff,"['not usability', 'video', 'usability']","[0.45435431599617004, 0.3991871476173401, 0.14645852148532867]"
138,cheer for the info joff yeah the temperature of the milk is definitely an issue with this machine and will be interesting to see if any of the other lattissimas fair better do not know if you have tried either the creatista plus or creatista pro but the milk temperature on both of those nepsresso machine is excellent and you can control it too,"['not usability', 'usability', 'video']","[0.778234601020813, 0.18624484539031982, 0.03552062064409256]"
139,great review but where did the intro music go if i may say i find it a bit odd that the intro is now the sound and picture of whole bean being ground considering that you seem to be 100percent nespresso review now if you two are branching out that would be splendid,"['not usability', 'usability', 'video']","[0.6217929720878601, 0.19291970133781433, 0.18528728187084198]"
140,cheer kurt yeah just fancied something a little shorter and more coffee related for the intro that is all hope you get used to it certainly interested in all thing coffee so did not want it too nespresso specific in case we review other coffee machine down the line,"['video', 'usability', 'not usability']","[0.4657168388366699, 0.40199482440948486, 0.13228830695152283]"
141,nice new title sequence,"['video', 'usability', 'not usability']","[0.5696168541908264, 0.4002828598022461, 0.030100246891379356]"
142,cheer duaine little homemade sound effect of a steam wand,"['video', 'usability', 'not usability']","[0.5140543580055237, 0.44528573751449585, 0.04065994173288345]"
143,love the new intro,"['video', 'usability', 'not usability']","[0.6104553937911987, 0.36436519026756287, 0.02517944760620594]"
144,thanks glad you like it now for a matching outro,"['video', 'usability', 'not usability']","[0.6396526098251343, 0.3433251976966858, 0.017022158950567245]"
145,brilliant review yes it wa me that sent the request for the mark out of 10 to be included in the video thanks for doing it a it sum it all up nicely look like this will the start of something new i use this machine at least twice a day and a i have said previously doe everything you can ask for it with all but a few minor short coming my regard to both you and your wife,"['video', 'usability', 'not usability']","[0.6009361147880554, 0.3904377818107605, 0.008626092225313187]"
146,glad you enjoyed the video and are enjoying your machine too hope it serf you well,"['video', 'usability', 'not usability']","[0.9132850766181946, 0.08219100534915924, 0.0045239245519042015]"
147,that is the newer version of the one i had many year ago and it look like they have not improved on the temperature of the drink it wa the low temperature that made me return it i found the milk wa lukewarm at best i may be the odd one out here but i always use fahrenheit when measuring drink temperature so an on screen graphic when you do temperature test may be be a good addition would probably help your u viewer too thanks again for all your great review,"['not usability', 'usability', 'video']","[0.6449626684188843, 0.23780512809753418, 0.11723221093416214]"
148,yeah the milk drink are definitely not the hottest no where near the temp of a creatista i did not about measuring in fahrenheit you know sorry about that will definitely try and include them both in future might have to ask alexa to convert it for me,"['not usability', 'usability', 'video']","[0.43782922625541687, 0.41778457164764404, 0.14438611268997192]"
149,great review guy i like how you show all the different drink option and most important temperature great to hear you both talking btw hearing both your opinion make for a good rounded review,"['video', 'usability', 'not usability']","[0.7892521619796753, 0.16888904571533203, 0.04185883328318596]"
150,cheer for that glad you liked it will pas that on to my wife too she will be pleased to hear that,"['usability', 'video', 'not usability']","[0.49691635370254517, 0.4683411419391632, 0.03474251553416252]"
151,would you prefer using the lattissima touch or the creatista pro,"['usability', 'video', 'not usability']","[0.8090100884437561, 0.13113553822040558, 0.059854328632354736]"
152,creatista pro all the way for u,"['usability', 'video', 'not usability']","[0.5059157013893127, 0.42758962512016296, 0.06649463623762131]"
153,i just clean my machine after i have finished making all the coffee needed i think this machine is an ideal one for the price it give you various drink and look stylish i have just fractured my wrist at work so coffee is keeping me going this machine ha been easy to use and thank goodness a my husband ha been making them thanks for the video a alway and a i have time i think i will watch them all again,"['video', 'usability', 'not usability']","[0.6387739181518555, 0.35785189270973206, 0.0033742235973477364]"
