,sequence,labels,scores
158,cheer kev,"['video', 'usability', 'not usability']","[0.5386123061180115, 0.3501502275466919, 0.11123749613761902]"
159,good unboxing and first review video just wished you use milliliter for liquid and gram for solid wa bit confusing at some point,"['video', 'usability', 'not usability']","[0.9040660262107849, 0.08007396757602692, 0.015859967097640038]"
160,thanks i wa weighing the shot which is why it make sense to talk about the coffee in gram not ml but it is about the same a ml of espresso is a gram ish,"['usability', 'video', 'not usability']","[0.8140547871589661, 0.11878475546836853, 0.06716039031744003]"
161,any idea on why my machine doesnt let me re set the amount of water it pours for each coffee if i press and hold the button it doesnt not flash or let me choose i have the magnifica s smart 250 and it say you can do that in the manual but no luck,"['not usability', 'usability', 'video']","[0.6893446445465088, 0.2793644666671753, 0.03129086270928383]"
162,i got one but have not use coffee bean at the moment,"['not usability', 'usability', 'video']","[0.7412495613098145, 0.18483734130859375, 0.07391303032636642]"
163,huh,"['video', 'usability', 'not usability']","[0.4803280830383301, 0.3681354522705078, 0.1515364944934845]"
164,i have just bought one and found this vid really good thanks the only thing is could you lose the music it is really really irritating and deflects from what you are saying,"['video', 'usability', 'not usability']","[0.8898940086364746, 0.09137281030416489, 0.018733220174908638]"
165,coffee kev gave you an uptick anyway i think your video really useful no probs,"['video', 'usability', 'not usability']","[0.8538830876350403, 0.14116878807544708, 0.004948181100189686]"
166,there is no music hehe just kidding the problem here is simply that i am an idiot and i kept moving away from the mic so with the background music which ha to be put in the background really for demo etc to cover a lot of the little annoying noise that would be even more irritating without it at one level sometimes it is too loud compared to my voice i am still quite new to this video stuff but if you go back and watch my slightly older video you will see that they are infinitely better than they were ta kev,"['video', 'not usability', 'usability']","[0.7532485127449036, 0.13909316062927246, 0.10765829682350159]"
167,not impressed with built quality durability of material used by delonghi i bought a prima donna esam6900m 4 year ago and it is quite frustrating to see that multiple plastic part have started to disintegrate i had to completely refurbish the grinder unit because of a plastic part that decided to come off and found it way into the internals i would expect that from a cheap machine but from a quality brand like delonghi i deem this unacceptable,"['not usability', 'usability', 'video']","[0.7937673330307007, 0.17451874911785126, 0.03171389922499657]"
168,coffee kev well actually it wa a load of different part to sum it up it started with the hinge of the lid of the bean container then the little key at the back of the drip tray that signal wether or not the drip tray is in place and one of the mounting point of the upper housing gave way that last happened the moment i had to disassemble the machine in order to salvage the coffee grinder unit which completely derailed after a piece of the bean lid hinge dropped in to top it off the diffuser started to show serious sign of incontinence a well no aggressive cleaning agent were ever used on the machine unfortunately the drip tray alone cost about 90 gbp to replace so repair by delonghi themselves is deemed to be economically unviable superglue absolute patience and extreme care during maintenance will be key to keep the coffee machine running until i have the budget for a more professional espresso set up probably the delonghi ha a limited capacity i bought the machine on the 15th of april 2019 and produced 10345 drink mainly espresso with it that is just over 11 cup of espresso on average per day would that be too much for a consumer machine,"['usability', 'not usability', 'video']","[0.5470011830329895, 0.3315086364746094, 0.12149015069007874]"
169,i hear you bert that is frustrating what plastic part wa it that ended up mangled,"['not usability', 'usability', 'video']","[0.7494954466819763, 0.15516945719718933, 0.09533508867025375]"
170,i just got one of these at kohl is about 2 week ago it wa about 1200 1300 and kohl is had a 40percent coupon so i ended up getting it for a little over dollar800 in addition kohl is gave me about dollar160 in kohl is cash since they had another deal that for every dollar50 spent we get dollar10 so overall it is like if i got for dollar680 not a bad deal right,"['usability', 'video', 'not usability']","[0.5252854824066162, 0.40035685896873474, 0.07435763627290726]"
171,it is a great deal for the u fortunately for u in europe it about 300 euro,"['usability', 'video', 'not usability']","[0.738051176071167, 0.20487894117832184, 0.05706988275051117]"
172,wow i bought it in italy and it cost like 250 300euros price in usa are crazy,"['usability', 'video', 'not usability']","[0.4708940386772156, 0.28555330634117126, 0.24355268478393555]"
173,hi chris that look like a very good deal considering the usa rrp,"['usability', 'video', 'not usability']","[0.7714418172836304, 0.20341596007347107, 0.025142183527350426]"
174,nice video a usual just make sure you pronounce magnifica correctly with caffeinated love from italy,"['video', 'usability', 'not usability']","[0.9243214726448059, 0.06601925194263458, 0.0096592977643013]"
175,thanks re the pronunciation i am a brit if i try to pronounce it properly it will end up like an episode of allo allo,"['usability', 'not usability', 'video']","[0.3911205232143402, 0.38465216755867004, 0.22422730922698975]"
176,how doe it deal with the puck is there a bin inside it that need emptying,"['usability', 'video', 'not usability']","[0.717047929763794, 0.19981811940670013, 0.08313393592834473]"
177,yes there is a bin empty it each and every day a it tends to mold up very quickly humid warm etc a bean to cup machine need quite a lot of cleaning and laziness in that take down the taste of your brew very quickly,"['usability', 'not usability', 'video']","[0.4981516897678375, 0.3910156488418579, 0.11083266139030457]"
178,hi dave yeah an internal dump box it prompt you to empty when full cheer,"['usability', 'video', 'not usability']","[0.7547968029975891, 0.2057226151227951, 0.039480529725551605]"
179,this wa my only adventure into home espresso that i bought in january this year no matter what i did i could not get the strength to my liking i am not an espresso person so that go against me i exchanged it and bought a sage precision good review kev,"['not usability', 'usability', 'video']","[0.8519580960273743, 0.13360528647899628, 0.0144366305321455]"
180,cheer robert yeah bean to cup espresso machine are not for everyone and if filter is your thing the precision brewer is definitely a better choice and in my opinion among the very best when it come to filter machine,"['usability', 'not usability', 'video']","[0.5788367390632629, 0.30628445744514465, 0.11487888544797897]"
181,interesting i think i will stick with the separate grinder and coffee machine but that seemed to work quite well there wa a slightly mumbly bit in the middle i missed the price but a i am not buying one i guess that doe not matter for me i see you have been putting your finger in the grinder again i am not going to try that,"['usability', 'video', 'not usability']","[0.8249396681785583, 0.08939453959465027, 0.08566577732563019]"
182,coffee kev ouch i know the feeling just a well you were wearing glove cheer,"['usability', 'video', 'not usability']","[0.5712203979492188, 0.25769656896591187, 0.1710829883813858]"
183,haha thanks jim me too but a far a bean to cup machine go not at all bad for the money yeah sorry for the mumbly bit that is mainly because i am an idiot the finger haha i wish i could say they were coffee related injury or something really interesting unfortunately it is really dull i wa helping my next door neighbour take off a set of conservatory door and they fell on my hand oops i had glove on too cheer,"['not usability', 'usability', 'video']","[0.5471471548080444, 0.35746484994888306, 0.0953880101442337]"
