,sequence,labels,scores
128,hey melanie we are expecting to get it in august or september aj,"['video', 'usability', 'not usability']","[0.41789254546165466, 0.3835509121417999, 0.1985565423965454]"
129,we just bought this system and love it so far thank you for making this thorough review i have a question and it may be controversial ha but i like having flavored latte amp iced coffee how and or where would i put my flavored syrup for these drink i have tried looking it up and could not find any information thank you,"['usability', 'video', 'not usability']","[0.6577472686767578, 0.17139068245887756, 0.1708621084690094]"
130,i add mine before brewing,"['usability', 'video', 'not usability']","[0.6779303550720215, 0.2321760505437851, 0.0898936316370964]"
131,hey alyssa glad to hear you are loving it nothing wrong with flavored drink if that is your thing i would add the syrup to your cup separately either before or after brewing try it both way and see which you like more aj,"['usability', 'video', 'not usability']","[0.5618057250976562, 0.30370602011680603, 0.1344882696866989]"
132,thanks to your great review we bought this machine yesterday in the video you mention temperature control i am finding the coffee lukewarm at best could you tell me how to change that i can not seem to find a setting secondly my machine seems to rinse before and after every coffee how do i stop this thanks in advance,"['video', 'usability', 'not usability']","[0.7973607778549194, 0.13981354236602783, 0.06282561272382736]"
133,hi sophie to adjust temperature press the gear icon to enter the setting menu scroll to general then set temperature from there you can select low medium high or maximum with the arrow key then press ok to save it i do not believe there is a way to turn off the rinse cycle a it is designed to keep everything clean but it should only perform it automatically when the machine is turned on or off i generally keep a cup nearby and rinse into that so i do not have to empty the drip trap a often aj,"['usability', 'not usability', 'video']","[0.6662516593933105, 0.17750553786754608, 0.1562427282333374]"
134,hi how hot the milk drink from the lattecrema system is it a hot a the coffee that you have considered to be too hot or is it lukewarm drink especially the latte and cappuccino would you do a review on the delonghi primadonna elite experience i am looking to buy that model amp it us the same lattecrema system and some people say it is not hot,"['usability', 'not usability', 'video']","[0.4192796051502228, 0.37760165333747864, 0.20311866700649261]"
135,the milk coming out of the lattecrema system is on par with other superautomatics i have not specifically measured the temp but i would guess around 140 150f it is not a hot a the coffee coming out but you also do not want it to be hotter than that and milk start to lose it sweetness and degrade in taste at this point we do not carry the delonghi primadonna elite aj,"['usability', 'not usability', 'video']","[0.6903405785560608, 0.19123491644859314, 0.11842450499534607]"
136,hey is it possible or what is the best way to make hot chocolate in it,"['usability', 'video', 'not usability']","[0.7122032642364502, 0.20416635274887085, 0.08363039046525955]"
137,hi linda i would make plain milk froth and add chocolate could add before or after frothing then stir to mix best not to add chocolate withing the milk carafe prior to frothing,"['usability', 'video', 'not usability']","[0.8253875374794006, 0.11572451889514923, 0.058887939900159836]"
138,can make hot coffee phillips 4300 or delonghi dinamica without coldbrew coffee i f price were the same e shop seller condemn lattego why is it right for delonghi is lattecrema system to make a error,"['usability', 'not usability', 'video']","[0.6091270446777344, 0.28918635845184326, 0.10168658941984177]"
139,hi saleh make coffee at temperature similar to other super automatic machine at same price i would go delonghi,"['usability', 'video', 'not usability']","[0.6579729318618774, 0.19421261548995972, 0.14781440794467926]"
140,great video and review thanks so much i am definitely getting this machine,"['video', 'usability', 'not usability']","[0.8431088924407959, 0.15319056808948517, 0.003700565081089735]"
141,hi sean thanks for the comment,"['usability', 'video', 'not usability']","[0.4892636835575104, 0.3322649300098419, 0.17847131192684174]"
142,dee nah mee ca,"['not usability', 'usability', 'video']","[0.44913288950920105, 0.28001275658607483, 0.27085432410240173]"
143,k,"['video', 'usability', 'not usability']","[0.4973195195198059, 0.38137611746788025, 0.12130437791347504]"
144,which is better this or the gaggia cadorna,"['usability', 'video', 'not usability']","[0.4613153040409088, 0.3271924555301666, 0.21149225533008575]"
145,hi elena both solid machine and it depends on your usage i personally prefer the cadorna prestige aj,"['usability', 'video', 'not usability']","[0.6407071948051453, 0.2924140691757202, 0.06687872856855392]"
146,there are some delonghi machine that you can program to turn on like before you wake up so you do not need to wait to warm up to get your first cup of coffee in the morning i can not seem to find if this one doe that and if not do you know if the dinamica plus doe or which other model doe also is it long to warm up and get that first cup of coffee,"['usability', 'not usability', 'video']","[0.6013437509536743, 0.2861557900905609, 0.11250044405460358]"
147,hey denisqcrs this model can not be programmed to turn on at a set time and i do not believe the dinamica plus can either luckily unlike most semi automatic machine the super automatic one like this are very quick to heat up generally only a minute or two until it is brew ready aj,"['not usability', 'usability', 'video']","[0.766216516494751, 0.19905851781368256, 0.03472493216395378]"
148,wow that look awesome tks for sharing this review wll i am struggling though to understand one thing if i want to make a manual milk foam like using the steam a the older version can i do it simply taking out the milk container and maybe putting a kind of accessory where the hot water go off thanks,"['usability', 'video', 'not usability']","[0.7893028259277344, 0.10972701013088226, 0.10097009688615799]"
