,sequence,labels,scores
556,zgen in chanel ok uygun fiyata alm s n,"['usability', 'video', 'not usability']","[0.4980715811252594, 0.36209219694137573, 0.13983623683452606]"
557,zgenur han m ok te ekk rler,"['usability', 'video', 'not usability']","[0.5216664671897888, 0.34998464584350586, 0.12834887206554413]"
558,ekin odun bna sorduysaniz verdiginiz modeller hakk nda bilgim yok fakat filtre kahve makinesi alt surahili damlatmali sistemlerden ise bu modeller ok farkl evet ikisi de filtre kahve yapiyor ama bu makine olsun tchibo nun makineleri olsun ba n sistemli yapaca n kahveye g re uygun ba n la suyu kahveye ge iriyor cok daha lezzetli oluyor bence bu makinelerde,"['usability', 'not usability', 'video']","[0.5586148500442505, 0.2341906577348709, 0.207194522023201]"
559,amber wess bir ey sorucam mesela video wouldaki model olsun ec 680r olsun gerekse bco 264b woulde tak ld m sen ald nm kahve makinas n na l iyimi yani merak etti im bco 264b woulde filitre kahve yap l yorsa teki modellerdede yap l rm,"['video', 'usability', 'not usability']","[0.952314555644989, 0.039655447006225586, 0.008030015975236893]"
560,amber wess,"['video', 'usability', 'not usability']","[0.4135887920856476, 0.40640532970428467, 0.18000589311122894]"
561,g zel faydal bir tan t m olmu,"['usability', 'video', 'not usability']","[0.4191310405731201, 0.41489410400390625, 0.16597482562065125]"
562,nice,"['usability', 'video', 'not usability']","[0.497881144285202, 0.4560633599758148, 0.046055469661951065]"
563,just got this machine today and your video help much thank you,"['video', 'usability', 'not usability']","[0.8793419599533081, 0.11369527131319046, 0.006962780840694904]"
564,your so cute,"['video', 'usability', 'not usability']","[0.5714840888977051, 0.29348963499069214, 0.1350262612104416]"
565,this is tragic do not make a coffee like this it far too weak and the milk wa toast also if you are going to review something learn the terminology portafilter group head pressurised basket,"['not usability', 'usability', 'video']","[0.8030785322189331, 0.12210497260093689, 0.07481649518013]"
566,the thing in the handle is called a filter or a cassette filter the thing you pack the coffee with is a tamper you can pick these machine up second hand for gbp20 or gbp80 new nowadays,"['usability', 'video', 'not usability']","[0.7832862138748169, 0.11144516617059708, 0.10526862740516663]"
567,helpful,"['usability', 'video', 'not usability']","[0.5642575025558472, 0.386574923992157, 0.04916759580373764]"
568,where we add sugar plz,"['usability', 'video', 'not usability']","[0.6025742888450623, 0.30482277274131775, 0.09260290861129761]"
569,in the cup,"['usability', 'video', 'not usability']","[0.8112223148345947, 0.15969400107860565, 0.029083682224154472]"
570,foodie laura you should stick to something you know well doing review is not your forte the youtube police should remove your rubbish from public view,"['video', 'not usability', 'usability']","[0.6746917366981506, 0.2788432538509369, 0.04646499454975128]"
571,ciao apprezzo l impegno per il video realizzato ma l espresso italiano fatto in questo modo non esiste troppo lungo l originale caff espresso pi corto e vale lo stesso anche quando mischiato con il latte per fare un cappuccino capisco che ognuno pu fare ci che preferisce ma in italia non prenderai mai una caff o un cappuccino fatto in queste modalit sei stata comunque molto brava anche se avrei tagliato la scena 9 05 dove nel travasare il caff cade rovinosamente sul tavolo ciao ciao dall italia,"['video', 'usability', 'not usability']","[0.8257824778556824, 0.12820205092430115, 0.04601545259356499]"
572,wtf,"['not usability', 'video', 'usability']","[0.837289035320282, 0.10285089164972305, 0.05986008793115616]"
573,it is good looking but i dislike the plastic part of the portafilter it is semi plastic when i make coffee i can smell the plastic smell,"['usability', 'video', 'not usability']","[0.367831289768219, 0.32709255814552307, 0.30507612228393555]"
574,great instruction tip and lovely personality,"['usability', 'video', 'not usability']","[0.5671464204788208, 0.39171984791755676, 0.041133735328912735]"
575,thank you for your kindness good bye rct,"['video', 'usability', 'not usability']","[0.49269166588783264, 0.42039403319358826, 0.08691428601741791]"
576,i love the way you talk and how the ward come out of your mouth if my wife like you i will let her talking to me all the day and i am just staring and listening at her but oh well thank you very much for everything you do beautiful girl,"['usability', 'video', 'not usability']","[0.5754406452178955, 0.30812883377075195, 0.11643051356077194]"
577,thank you for useful tutorial and for comment with tip a well,"['usability', 'video', 'not usability']","[0.5355453491210938, 0.4204084575176239, 0.04404619708657265]"
578,how doe the water tank at the back work how do i make an americano,"['usability', 'video', 'not usability']","[0.7509967684745789, 0.1935364305973053, 0.055466774851083755]"
579,i just bought the eco310 thank you for doing this video tutorial,"['video', 'usability', 'not usability']","[0.9086662530899048, 0.08648337423801422, 0.004850367084145546]"
580,why hate it is fun thanks for the review,"['video', 'usability', 'not usability']","[0.430145800113678, 0.3741038143634796, 0.19575031101703644]"
581,overfpriced for all that plastic a shame,"['not usability', 'usability', 'video']","[0.7275944948196411, 0.16244611144065857, 0.1099594235420227]"
582,if even do not know yourself how to do a good coffee do not make a tutorial video please,"['not usability', 'video', 'usability']","[0.49454763531684875, 0.2778950333595276, 0.22755727171897888]"
583,many thanks this is very helpful great effort to post it laura,"['usability', 'video', 'not usability']","[0.8593259453773499, 0.11812382191419601, 0.022550230845808983]"
584,jesus what is this madness coffee is lol,"['not usability', 'video', 'usability']","[0.5699012875556946, 0.25030717253685, 0.17979156970977783]"
585,where are the layer way too milky,"['not usability', 'video', 'usability']","[0.4398084580898285, 0.32768547534942627, 0.23250612616539001]"
586,i do not like the de longhi i had one 16 year ago but wa so disappointed that i took it back to the shop and exchanged it for a hitachi which served me well for 15 year and finally met it demise because the rubber seal broke and i could not get another now i have a morphy richards and i am happy with it so far time will tell both machine were consideably cheaper than the de longhi the hitachi wa gbp45 and my current morphy richards wa gbp90 my daughter ha had this de longhi coffee machine for 3 year but it ha never been a favorite with her it ha now given trouble it trip a main breaker when it is switched on many thing can cause a short circuit but i am very likely able to fix it if i could get into it there are four narrow hole in the plastic base with security screw at the bottom of them these make it impossible to open unless you have a special tool and in my opinion are there to make you buy a new machine rather than have some able person mend it there wa a book called the waste maker about product that are made with planned obsolescence and this is a prime example of the art we are all in favour of recycling but recycling material take a lot of energy with a consequent impact on the environment fixing a device and continuing to use it for the next 10 year doe not consume any energy and save money in the purchase of a new one my experience of de longhi ha been a poor one,"['usability', 'not usability', 'video']","[0.4664137363433838, 0.4580272138118744, 0.0755590945482254]"
587,pregunta de donde saco el agua y la leche,"['video', 'usability', 'not usability']","[0.5381258726119995, 0.3702967166900635, 0.09157737344503403]"
588,good review thanks,"['usability', 'video', 'not usability']","[0.4899371862411499, 0.3916661739349365, 0.11839661747217178]"
589,thanks for making this but i guess you can make better coffee now,"['usability', 'not usability', 'video']","[0.5551421642303467, 0.27126601338386536, 0.17359177768230438]"
590,enjoyed your review thanks for taking the time,"['usability', 'video', 'not usability']","[0.6615122556686401, 0.2457682192325592, 0.09271959215402603]"
591,omg,"['video', 'usability', 'not usability']","[0.46995899081230164, 0.2890661358833313, 0.24097490310668945]"
592,look like a cup of piss could have done with a double shot btw the thing that compact the coffee is a tamp,"['video', 'not usability', 'usability']","[0.4307970106601715, 0.3548840880393982, 0.21431893110275269]"
593,yummy coffee look good good to see that i am not the only one who make a mess,"['video', 'usability', 'not usability']","[0.5420925617218018, 0.3088800013065338, 0.14902745187282562]"
594,latte is shady to say at least but the review is great,"['not usability', 'video', 'usability']","[0.4295623302459717, 0.37063294649124146, 0.19980478286743164]"
595,my god that is shit u do not have a cluw,"['not usability', 'usability', 'video']","[0.8598594069480896, 0.09149187058210373, 0.048648711293935776]"
596,i know virtually nothing about coffee but i have this machine if i wanted to make just one cup of coffee but a double shot of espresso i would use the smaller filter this is what is confusing me i always assumed the bigger cup filter wa for a double shot of espresso not to make 2 cup of coffee can someone clear this up for me,"['usability', 'not usability', 'video']","[0.6837425827980042, 0.25566625595092773, 0.06059116870164871]"
597,yes the big one is a double or two single,"['usability', 'video', 'not usability']","[0.624142050743103, 0.1953115165233612, 0.18054643273353577]"
598,this coffee machine is not good quality mine broke after 2 year using it,"['not usability', 'usability', 'video']","[0.8866662979125977, 0.08912725746631622, 0.024206437170505524]"
599,oh sugar how can we add sugar,"['not usability', 'usability', 'video']","[0.759375810623169, 0.16790850460529327, 0.07271571457386017]"
600,very poor crema produced in this video for me this is the most important thing about making great coffee will be buying another gaggia machine on the basis of this review i think,"['video', 'not usability', 'usability']","[0.4900120198726654, 0.45215511322021484, 0.05783284455537796]"
601,not a good coffe,"['not usability', 'usability', 'video']","[0.7732356786727905, 0.12714673578739166, 0.09961764514446259]"
602,if you want to reduce the rattle noise you just need twist the handle to the right more can not be a bit stiff but becomes easier after time,"['usability', 'video', 'not usability']","[0.9169979691505432, 0.058003634214401245, 0.024998338893055916]"
603,thanks jack you are right it doe not rattle much now thanks for watching,"['video', 'usability', 'not usability']","[0.5913309454917908, 0.2509525418281555, 0.1577165424823761]"
604,great review very helpful can not wait to make my own,"['usability', 'video', 'not usability']","[0.4863424003124237, 0.38542839884757996, 0.12822923064231873]"
605,the milk your making amis all wrong check out a latte art video to see the milk steaming process the milk should silky like gloss paint should be bubble free entering the espresso shot also what temperature are you steaming it to,"['video', 'usability', 'not usability']","[0.9147641062736511, 0.05787815898656845, 0.027357768267393112]"
606,no problem the stamper that come with the unit is ok but doe not pack well enough to get the best crema out of the machine,"['usability', 'not usability', 'video']","[0.6217138767242432, 0.27337148785591125, 0.10491463541984558]"
607,yeah you really need a hand on the top of the machine to stop it from lifting,"['usability', 'not usability', 'video']","[0.6152863502502441, 0.22484815120697021, 0.15986552834510803]"
608,you need to learn how to make a latte lol thats not even close,"['not usability', 'usability', 'video']","[0.5772935748100281, 0.3132033348083496, 0.10950307548046112]"
609,fill the coffee shot to the top and tamp it down harder frotther nosle all the way to the bottom of the milk and do not go for more than 20 30 second you really over cooked the milk,"['usability', 'video', 'not usability']","[0.4943065345287323, 0.39164718985557556, 0.11404626071453094]"
610,perhaps you could share your tip on improving it marc ryan,"['usability', 'video', 'not usability']","[0.346288800239563, 0.3350914418697357, 0.3186197280883789]"
611,very very good machine italian,"['usability', 'video', 'not usability']","[0.7935003638267517, 0.16877932846546173, 0.03772027790546417]"
612,mauretto note i am still using it now it is a good one,"['usability', 'video', 'not usability']","[0.8932887315750122, 0.09161709994077682, 0.015094215050339699]"
613,hi laura i have the same machine i just did the set up for the first time use let the water running through and i did it many time and i can still smell the machine like the burnt or motor smell from the water did it happen to yours,"['usability', 'video', 'not usability']","[0.7743836045265198, 0.11680112034082413, 0.10881534218788147]"
614,i hope you get it sorted out soon,"['not usability', 'usability', 'video']","[0.5438830852508545, 0.261213093996048, 0.19490380585193634]"
615,hm i will try one more time then if i still find the weird smell i will exchange a new one thank you laura,"['not usability', 'usability', 'video']","[0.523166835308075, 0.3090948164463043, 0.16773831844329834]"
616,abc123cura no that did not happen it may be a fault with your machine,"['not usability', 'usability', 'video']","[0.7015016674995422, 0.1573110669851303, 0.14118732511997223]"
617,your tutorial suck,"['not usability', 'video', 'usability']","[0.874393105506897, 0.08074768632650375, 0.044859226793050766]"
618,did u ever made a coffee before that video maybe espresso machine look ok but your coffee percentgbp dollarpercent amp dollargbp,"['video', 'usability', 'not usability']","[0.81070476770401, 0.14375020563602448, 0.04554501175880432]"
619,laura is it really good this machine,"['usability', 'video', 'not usability']","[0.6944491267204285, 0.27759334444999695, 0.02795754373073578]"
620,foodie laura hi laura thinking about getting this one did you never experienced any issue with it any leaking or stuff like that thanks,"['usability', 'video', 'not usability']","[0.5384228825569153, 0.3575088679790497, 0.10406824946403503]"
621,joaquin figueroa yes i am still using it today 18 month after making this video,"['video', 'usability', 'not usability']","[0.7151696085929871, 0.2763383686542511, 0.008492052555084229]"
622,you should purge the steamer of a little water before steaming laura just a little tip,"['usability', 'video', 'not usability']","[0.6937525272369385, 0.1607728898525238, 0.1454746574163437]"
623,aaa ok i see thanks,"['usability', 'video', 'not usability']","[0.56149822473526, 0.3729824125766754, 0.06551940739154816]"
624,joaquin figueroa because the first few second of steaming just produce hot water and you do not want that in your milk just purge with a cup for a few second then you can steam with just steam not water,"['usability', 'not usability', 'video']","[0.7757533192634583, 0.12239273637533188, 0.10185398161411285]"
625,john pipere for what,"['usability', 'not usability', 'video']","[0.39869192242622375, 0.31112033128738403, 0.2901877760887146]"
626,thanks john pipere i will start to do that,"['usability', 'video', 'not usability']","[0.6054012179374695, 0.2701236605644226, 0.12447506934404373]"
627,honestly that look like the most depressing latte i have ever seen milk wa overcooked hence all the air bubble coffee seemed watery and a latte is typically made pouring in the milk first and then adding one shot of espresso 25ml not the bucket of coffee you made this creates the nice tripple layer effect top gt bottom froth coffee milk hope you get to enjoy your coffee more after applying these tip,"['usability', 'not usability', 'video']","[0.4555841386318207, 0.4196627736091614, 0.12475305795669556]"
628,thanks for your honesty koen peter,"['video', 'usability', 'not usability']","[0.4428825080394745, 0.3549518883228302, 0.2021656632423401]"
629,i have this coffee machine and have a couple of tip for you 1 use a bit more coffee than you are doing 2 pack it down tighter with the tamper the one on the machine is not very good so ideally get a metal hand held one you will get the crema on top of your espresso shot then instead of just making what look like filter coffee 3 when you steam your milk put the nozzle of the steamer right down the bottom of the milk to warm it up before bringing it up to just below the surface to froth it warm milk bubble are much smaller and more elastic than bubble made with cold milk in other word it will be nice an thick and creamy instead of bubble that pop disappear in no time 4 swirl your milk a you steam it when frothing it you will get a much nicer thicker foam if you do that too,"['usability', 'video', 'not usability']","[0.7709575295448303, 0.15472720563411713, 0.07431524246931076]"
630,guru,"['video', 'usability', 'not usability']","[0.4866258502006531, 0.4061947464942932, 0.10717938840389252]"
631,i do my milk first a well good tip,"['usability', 'video', 'not usability']","[0.7079429626464844, 0.20484906435012817, 0.08720793575048447]"
632,thanks i will try tip,"['usability', 'video', 'not usability']","[0.6125707030296326, 0.3023926913738251, 0.08503656834363937]"
633,do not just give them a go thats how you make a real coffee get rid of the milk thermometer too feel the jug at the bottom with quick touch you are really over cooking the milk,"['usability', 'not usability', 'video']","[0.7247532606124878, 0.1832435131072998, 0.09200327843427658]"
634,thanks adam jackson i will give these tip a go,"['usability', 'video', 'not usability']","[0.5732911229133606, 0.31615862250328064, 0.11055021733045578]"
635,thanks for the review i have lost my manual so it wa kind of hard for me how to get my first ever coffee machine working,"['usability', 'video', 'not usability']","[0.7169429659843445, 0.15646202862262726, 0.12659499049186707]"
636,daniel valiente glad i could help,"['usability', 'video', 'not usability']","[0.6295991539955139, 0.3183527886867523, 0.05204802751541138]"
637,good product video poor coffee,"['video', 'usability', 'not usability']","[0.8811149597167969, 0.06967968493700027, 0.049205344170331955]"
638,what a sexy face do you have forget the piece of junk put the cam on your eye,"['video', 'usability', 'not usability']","[0.6842292547225952, 0.18935270607471466, 0.12641802430152893]"
639,is there a way to get just hot water from the side milk frother,"['usability', 'not usability', 'video']","[0.8157376050949097, 0.09422043710947037, 0.09004195034503937]"
640,foodie laura no it is not if you twist the nob on the top without pressing the steam button you will have hot water,"['usability', 'not usability', 'video']","[0.4766193628311157, 0.40824809670448303, 0.11513251811265945]"
641,oytun oral it is just steam that come out of it,"['not usability', 'usability', 'video']","[0.8119724988937378, 0.10682827234268188, 0.08119922131299973]"
642,thanks for the review i do not think it is a good machine will pas,"['not usability', 'usability', 'video']","[0.8046428561210632, 0.11612030863761902, 0.07923682034015656]"
643,oh laura thanks for taking the trouble to show u this arecipe but seriously you make what is an easy peasy lemon squeazy job seem more like rocket science,"['video', 'usability', 'not usability']","[0.5579719543457031, 0.34769633412361145, 0.09433169662952423]"
644,one word mazzer,"['usability', 'not usability', 'video']","[0.39651545882225037, 0.3412170708179474, 0.26226750016212463]"
645,not exactly a review more about how to make a bad coffee,"['not usability', 'video', 'usability']","[0.7569000720977783, 0.1454511284828186, 0.09764881432056427]"
646,thanks yeoclegin for the input i have done some measuring today to try and answer your question how long doe it take after turning on till ready to brew 1 minute 43 second what temperature doe the espresso come out 75c in a pre warmed cup have you tried to get a better shot of coffee by adjusting the grind the shot look ordinary and there wa not much crema i have tried different grind the crema is usually a similar level i do not feel that it is very clear in the video a the cup is really too big and the coffee get sloshed about a lot i did not realise until this video became so popular how important crema wa i have since invested in some espresso cup and photographed the crema here 0 doe the heater element on top of the machine work or effective i do not usually use the warming plate on top a i keep the milk jug up there i gave it a try today the cup are not very warm after sitting on it for 10 minute the base of the cup is 26c after 30 minute it is 29c i used the milk thermometer to measure that a it is the only thermometer that i had to hand so it may not be the most accurate reading how many cup can you sit on top of it doe not look like many at all 6 espresso cup will fit on top how long doe it take to convert to frothing 40 second you said how long the frothing take how much milk wa that for i did not measure it in the video but have gone back and measured the volume of each latte cup which 260ml so it would estimate it wa around 360ml of milk that i steamed in the video is the frother any good compared to others that you may have used i have not used any others i do really like this one but you are not the only one to mention the bubble how easy is it to clean the frothing wand i feel a though that did not a very good job at all the milk should look smooth and not bubbly it is easy to clean both the removable part are plastic and twist off easily i always clean them straight away by rinsing them in hot water soapy i feel that even if the milk dried you could leave them to soak before cleaning them can it do hot water if so how long doe it take to give you a cup is it hot enough yes you can do just hot water although it doe not come out very fast it take 1 minute to fill up a 275 ml cup and it is 71c i hope this help i will try and add more of these detail to the video next time i am reviewing have a good day,"['video', 'usability', 'not usability']","[0.4328281581401825, 0.3856807351112366, 0.18149109184741974]"
647,foodie laura how long doe it take after turning on till ready to brew what temperature doe the espresso come out have you tried to get a better shot of coffee by adjusting the grind the shot look ordinary and there wa not much crema doe the heater element on top of the machine work or effective how many cup can you sit on top of it doe not look like many at all how long doe it take to convert to frothing you said how long the frothing take how much milk wa that for is the frother any good compared to others that you may have used how easy is it to clean the frothing wand i feel a though that did not a very good job at all the milk should look smooth and not bubbly can it do hot water if so how long doe it take to give you a cup is it hot enough,"['not usability', 'usability', 'video']","[0.6601451635360718, 0.27238473296165466, 0.06747017055749893]"
648,what information would you have liked to see included to make it a better review yeoclegin,"['not usability', 'usability', 'video']","[0.49093949794769287, 0.30291271209716797, 0.20614777505397797]"
649,everything is wrong what a pity,"['not usability', 'usability', 'video']","[0.9438439011573792, 0.029337329789996147, 0.02681879699230194]"
650,where is the crema,"['not usability', 'usability', 'video']","[0.40349799394607544, 0.35336533188819885, 0.24313665926456451]"
651,this is cappuciono no latte,"['not usability', 'usability', 'video']","[0.6972667574882507, 0.21076615154743195, 0.09196712076663971]"
652,i just bought this machine and i saw quite a few review but i find yours is the most helpful i am excited to try it out tomorrow d i wa so tempted to make me a cup now but it will not be a good idea it is 10 pm here lol,"['usability', 'video', 'not usability']","[0.7182526588439941, 0.218805730342865, 0.06294163316488266]"
653,pink89berry how is the coffee machine going glad the review wa helpful,"['usability', 'video', 'not usability']","[0.7075360417366028, 0.23271292448043823, 0.05975106358528137]"
654,got my icona yesterday those latte glass are only 1 50 in asda just now i bought two last night they had no espresso cup or wee jug though so still waiting on those,"['usability', 'not usability', 'video']","[0.6882365345954895, 0.16915294528007507, 0.14261041581630707]"
655,bargain it is more coffee ship like in the glass is not it,"['usability', 'video', 'not usability']","[0.649949312210083, 0.18890535831451416, 0.16114534437656403]"
656,how is the machine these day i am getting one for xmas can not wait currently have a lavazza a modo mio capsule machine but i am wanting to go back to a traditional one like the icona d,"['usability', 'video', 'not usability']","[0.6831539869308472, 0.16223476827144623, 0.1546112447977066]"
657,k hewett they do look so sleek the cup warmer is basically running hot water into the cup first i do not usually do it we normally have a couple of espresso in the morning so they are not in the cup that long it is still running the same a when we got it,"['usability', 'video', 'not usability']","[0.8245678544044495, 0.09774669259786606, 0.0776853933930397]"
658,nice looking forward to getting mine mine is in black is the cup warmer good i hear you have to wait about 20 min before the cup are warm what is the machine like in daily use,"['usability', 'video', 'not usability']","[0.9016717672348022, 0.06520314514636993, 0.03312506154179573]"
659,it is still going strong and is used daily,"['usability', 'video', 'not usability']","[0.8689772486686707, 0.11085391044616699, 0.02016882784664631]"
660,well done for initially having the gut to make a video with time and practice you will be making better coffee i always pre heat the filter with an empty cycle no coffee keep the stainless steel milk jug in the fridge too it will help with making that perfect creamy latte milk texture best of luck jammy finger,"['video', 'usability', 'not usability']","[0.9105329513549805, 0.07683447003364563, 0.012632626108825207]"
661,and that is exactly how not to make a good coffee,"['not usability', 'usability', 'video']","[0.8530330061912537, 0.09384863078594208, 0.05311833694577217]"
662,couldnt agree more never use a thermometer it wont react quick enough to the actual temp of the milk she cooked the shit out of that milk lmfao and you make a full shot of coffee not half she made half a single and expected it to make a double size latte lmfao if you do not know how to make a coffee then do not lmfao,"['usability', 'not usability', 'video']","[0.6293867826461792, 0.29735255241394043, 0.07326072454452515]"
663,this is not latte this is not good coffee i think you haven t drink good coffee yet,"['not usability', 'video', 'usability']","[0.8493465185165405, 0.0758180171251297, 0.0748354122042656]"
664,thank you laura this wa very useful,"['usability', 'video', 'not usability']","[0.8974220752716064, 0.08643876016139984, 0.01613915152847767]"
665,ba tan a a yanl larla dolu bir kahve yap m ve makine kullan m,"['video', 'usability', 'not usability']","[0.5422738194465637, 0.34889742732048035, 0.10882873088121414]"
666,what type of coffee do you use i have the machine but i am finding problem that it is making a weird smell like when i use the water button it give out a funny smell after a few us of the machine help,"['usability', 'not usability', 'video']","[0.46417704224586487, 0.461391419172287, 0.07443152368068695]"
667,i agree i love taylor is range,"['video', 'usability', 'not usability']","[0.5016074180603027, 0.38940009474754333, 0.10899244248867035]"
668,taylor is coffee is just the best just a good a a costa if not better,"['usability', 'video', 'not usability']","[0.5426844954490662, 0.3506523668766022, 0.10666315257549286]"
669,i mostly use taylor is hot lava java i have not had any problem with a smell have you had the machine long if it is still under warranty i would see if you can get it exchanged,"['usability', 'video', 'not usability']","[0.7657676339149475, 0.14617422223091125, 0.08805810660123825]"
670,the plastic u use to press the coffee down is called a tamper nice review,"['usability', 'video', 'not usability']","[0.7443909049034119, 0.17916502058506012, 0.07644405215978622]"
671,look like piss coffee no crema also the milk wa bubbly so wrong,"['not usability', 'video', 'usability']","[0.7928468585014343, 0.12113922834396362, 0.08601394295692444]"
672,useful video to watch with straightforward instruction many thanks,"['video', 'usability', 'not usability']","[0.6504948139190674, 0.3480372726917267, 0.0014679757878184319]"
673,thank you,"['usability', 'video', 'not usability']","[0.5334405303001404, 0.3928794264793396, 0.07368001341819763]"
674,tr s bonne machine caf pour le plaisir du caf,"['usability', 'video', 'not usability']","[0.7728027105331421, 0.1855982393026352, 0.04159911721944809]"
675,thanks a really useful video,"['video', 'usability', 'not usability']","[0.6297835111618042, 0.3670019209384918, 0.003214655676856637]"
676,hi nice review i want to buy the machine but i can not find out if the filter in the portafilter is made of aluminum or chrome can you tell me which material this is made of thank you,"['usability', 'video', 'not usability']","[0.5696868896484375, 0.33548012375831604, 0.09483295679092407]"
677,i am not sure either sorry it is never gone rusty if that help,"['usability', 'not usability', 'video']","[0.436501145362854, 0.37030521035194397, 0.19319358468055725]"
678,ablam kahveyi yakt n haberin olsun kahveyi alma d mesine basmayacaksan onu oraya takma takmay n bilginize,"['usability', 'video', 'not usability']","[0.3825796842575073, 0.3323177695274353, 0.28510257601737976]"
679,qu idioma habl s aunque no entend nada de lo que dijiste gracias por ense ar a preparar cappuccino,"['not usability', 'usability', 'video']","[0.6221046447753906, 0.26367852091789246, 0.1142168939113617]"
680,makineyi kapatmadan once bi temizlemen gerek yoksa kahveler kalir ve sonrasinda zor calisir,"['video', 'usability', 'not usability']","[0.44288960099220276, 0.4172738492488861, 0.13983654975891113]"
681,merhaba ben ge en starbuckstan kahve ald m fakat cekim olarak yanl s yledim galiba bir farkl geldi video da 4 numara demi siniz tam olarak ne oluyor,"['video', 'usability', 'not usability']","[0.9488776326179504, 0.03538148105144501, 0.015740856528282166]"
682,4 numara kahve tme makinesinin ayar ald n z kahvenin 4 numara t kmesini isteyeceksiniz yani,"['video', 'usability', 'not usability']","[0.5147407650947571, 0.3526765704154968, 0.13258273899555206]"
683,hey thank you for the great video ive been thinking about getting one of these do you think theyre worth buying or would you recommend other brand,"['video', 'usability', 'not usability']","[0.9579786658287048, 0.03451498597860336, 0.00750636775046587]"
684,i have the same machine and it s great but dedica is much more useful i think,"['usability', 'not usability', 'video']","[0.67850661277771, 0.18533046543598175, 0.1361628919839859]"
685,almam ya da al p yanl kullananlar i in uyar lar 1 kahvenizi ka a istedi iniz ya da dolana kadar de il l ekle koyman z gerekir tek ki i i in 8 9 gram 2 ka tak p kahve akmaya ba lad ktan sonra maksimum 30 32 saniye ak tmal s n z daha fazla espresso i mek i in bardak dolana kadar ya da 50 60 saniye beklemeniz hem kahvenin tad n hem de makinay bozar 3 s t k p rt r s t rken buhar ubu unu kahvenin i inde hareket ettirmek ya da s t koydu unuz kab hareket ettirmek herhangi bir de i iklik yaratmaz sadece elde etmem istedi iniz s t kremas i in p c k dedi imiz buhar ubu unun ucunu s t seviyenizin en st ne getirerek ayarlayabilirsiniz herkese bol kahveli g nler,"['usability', 'not usability', 'video']","[0.6650795340538025, 0.20292948186397552, 0.1319909691810608]"
686,bunun k rm z olan n 2013 y l nda medium markt tan san r m 600 tl ye falan alm t m daha da ucuz olabilir hat rlam yorum imdi bakt m 4000tl yaz yor yar n kahve alay mda yapay m bari 5 y ld r kullanmad m,"['usability', 'video', 'not usability']","[0.47944366931915283, 0.30345457792282104, 0.21710173785686493]"
687,sut kopurtucunun korumasini kar rsan z daha iyi k p r r,"['usability', 'video', 'not usability']","[0.48085272312164307, 0.36962300539016724, 0.14952431619167328]"
688,thanks for your helpful video see more coffee maker,"['video', 'usability', 'not usability']","[0.8623029589653015, 0.1300722062587738, 0.007624853868037462]"
689,selamlar bu makineyle latte olur mu,"['video', 'usability', 'not usability']","[0.5150509476661682, 0.42192885279655457, 0.06302027404308319]"
690,simay espresso 70 derece s t beyaz ikolata sosu kahve kremas k p k white cholate mocha,"['usability', 'video', 'not usability']","[0.7152052521705627, 0.17004357278347015, 0.11475116014480591]"
691,zaten latte dedigimiz sey espresso ve sut yani bu makina ile her espresso bazli icecegi yapabilirsiniz,"['usability', 'video', 'not usability']","[0.7175204157829285, 0.1571754664182663, 0.12530411779880524]"
692,merhaba makineyi yeni aldim 2 tane fincani beraber yaptigimda kahvem cok az damliyo ve baya uzun suruyor servise goturmeyi planliyorum ama sebebi ne olabilir sizce videonuzdaki gayet guzel akiyor tek fincanda ayni problem olmuyor kahvemde starbucks espresso 4 numara cekilmis 2 fincan beraber yaptigimda makineden randiman alamiyorum acikcasi tesekkur edeirm simdiden,"['usability', 'video', 'not usability']","[0.5186054706573486, 0.28969573974609375, 0.19169872999191284]"
693,merhabalar makinenizden memnunmusunz bn eco 685 arasinda kaldim vintage model goruntu olarak daha sempatik fakat herseyi manuel die soru isareti oldu kafamda acikcasi,"['usability', 'video', 'not usability']","[0.6286764144897461, 0.2549971342086792, 0.11632643640041351]"
694,ncelikle merhaba kahve d mesine bast n zda buhar d mesini yani en alttaki d menin ba l olmad ndan emin olun buhar d mesi ba l kal rsa makine i indeki ba n buhar yapma haznesine gidece i i in kahve ekimi s ra nda ba n d k olur ve kahveniz ge yada az akar birde kahveyi ne kadar koydu unuzda nemli filtrelerin i k sm n n st nde izgi var o izgiye kadar kahve doldurup preslerseniz ayn ekilde kahveniz daha h zl ve yanmadan akacakt r,"['usability', 'not usability', 'video']","[0.5632564425468445, 0.22475004196166992, 0.21199354529380798]"
695,bac m u cezveyi hafif yatay tutup buhar ubu unu da dikey ekilde s t n y zeyinde tutarsan z daha g zel bir s tl kahve i ebilirsiniz bir de s l er al n 60 dereceden fazla s tmay n s t cihaza o kadar para vermi siniz maximum tad alman z isterim i s tte bitiyor,"['usability', 'not usability', 'video']","[0.504385769367218, 0.25094500184059143, 0.24466921389102936]"
696,merhaba bu makine filtre kahve yap yor mu,"['video', 'usability', 'not usability']","[0.82461017370224, 0.13398396968841553, 0.04140593111515045]"
697,combileri var onlar yap yor,"['video', 'usability', 'not usability']","[0.49882662296295166, 0.36638757586479187, 0.13478583097457886]"
698,filtre kahve koyarak americano ekspresso yapabilirsin zel ekspresso kahve almana gerek yok hemen hemen ayn tat,"['usability', 'video', 'not usability']","[0.4588768780231476, 0.3661634027957916, 0.1749597042798996]"
