,sequence,labels,scores
528,mohd fahim abd rahman can not make normal coffee no cream on the top the taste is like a hot water if you make a milk base drink you can not feel the coffee at all and i did try all the setting from 1 to 10 and from 10 to 1 with many different coffee brand delonghi had been absolutely useless not only that they can not fix it but every time i got the machine back from them something is broken like the second time the top panel could be lifted up about 1cm they fixed that but now the on off button which use to be flat with the front panel is about 3mm below the level of the panel all that only show that there is no quality control at all i will make a video about that a i want this to be seen from a many people a possible and if i can help one person not to buy delonghi product i will be happy,"['video', 'not usability', 'usability']","[0.8516301512718201, 0.10625571012496948, 0.04211408644914627]"
529,hey glad to see you guy are having fun with your machine i love our machine too btw i did not see a filter when you filled the water tank did you add a filter if the water in your area is so hard i would put a filter on there for sure it should help your machine last longer and not sure but it might make the coffee taste better too happy latte gk,"['usability', 'video', 'not usability']","[0.783220112323761, 0.1433187872171402, 0.07346102595329285]"
530,lee ball we are using a filter in the machine and the coffee is good thank you,"['usability', 'video', 'not usability']","[0.7580438256263733, 0.2048829197883606, 0.03707321360707283]"
531,deirdre harness if your water is a hard a it seems i would use the filter or you can get a separate filter to filter your water before you put it into the machine that might work out cheaper seems expensive but if your kettle is getting scale on it currently imagine what the inside of your expensive coffee machine will get like,"['usability', 'video', 'not usability']","[0.7648656368255615, 0.15149065852165222, 0.08364370465278625]"
532,hi thank you for you comment from the instruction book we understood that if we put a filter in it would cost gbp10 00 for 2 month of use if we didn t use the machine for a week or two then the filter would only last 3 week it seems a bit expensive but i will try a filter to see if it taste better thank you for your advice,"['usability', 'not usability', 'video']","[0.6342537999153137, 0.20504236221313477, 0.1607038378715515]"
533,i use a mix of specially sourced whole milk and cream in my milk frother of course you want to put it in the freezer for a while right before use it is good to use really chilled milk now after having one of these machine i have been sourcing coffee bean from all over the globe just because these machine are so simple and fun to use gon na start collecting cocoa powder for my mocha drink and getting a vitamix 750 pro blender to make frappuccinos with espresso shot,"['usability', 'video', 'not usability']","[0.7469528913497925, 0.1808786690235138, 0.07216842472553253]"
534,mohd fahim abd rahman for mocha i just use cocoa powder but if you are not lazy you can make syrup using cocoa powder a it will mix a little bit better and more easily compared to powder i personally just add the cocoa and sugar to my warm frothy milk in my cup and i stir it all in before i let the machine add in an espresso shot,"['usability', 'video', 'not usability']","[0.8395410776138306, 0.09547370672225952, 0.06498515605926514]"
535,how to do mocha drink any tip,"['usability', 'video', 'not usability']","[0.7359243035316467, 0.198861762881279, 0.06521397829055786]"
536,thank you for your kind comment it good to hear your tip,"['usability', 'video', 'not usability']","[0.4962109625339508, 0.35053083300590515, 0.15325818955898285]"
537,sponsoring wlecia grubo,"['video', 'usability', 'not usability']","[0.49798882007598877, 0.35423654317855835, 0.14777469635009766]"
538,czy jest jakies nie sponsorowane video tej kawiarki d,"['video', 'usability', 'not usability']","[0.704053521156311, 0.15136393904685974, 0.14458252489566803]"
539,uwielbiam kaw codziennie rano obowi zkowa a teraz robi w kawiarce mam tak z ariete smak wychodzi super,"['usability', 'video', 'not usability']","[0.5554237365722656, 0.2690940499305725, 0.1754821538925171]"
540,chcesz by mieszny wychodzi a osne,"['usability', 'video', 'not usability']","[0.5246636867523193, 0.32261383533477783, 0.15272244811058044]"
541,ja nie wyobra am sobie dnia bez kawy z ekspresu co prawda mam starszy model delonghi 22 360b ale mi pasuje w ch odniejszym okresie jesienno zimowym cappuccino wieczorem obowi zkowo,"['usability', 'not usability', 'video']","[0.41318848729133606, 0.3408467173576355, 0.24596475064754486]"
542,uwielbiam kaw najcz ciej robi z ekspresu breville,"['usability', 'video', 'not usability']","[0.5152563452720642, 0.3624093234539032, 0.12233436852693558]"
543,nigdzie nie ma informacji jaka najwyzsza filizanka sie zmiesci,"['not usability', 'usability', 'video']","[0.6443406343460083, 0.24722519516944885, 0.10843413323163986]"
544,loombard eromskiego9 teraz troche pozno zakupilem dl ale inny model wysoki i mieaci sie max 15cm,"['usability', 'video', 'not usability']","[0.5719892978668213, 0.2718547582626343, 0.1561560332775116]"
545,14cm,"['usability', 'video', 'not usability']","[0.42766284942626953, 0.40462779998779297, 0.1677093505859375]"
546,ja wprawdzie espresso nie pijam ale moje delonghi te stawia mnie na nogi ze swoim latte,"['usability', 'not usability', 'video']","[0.5770276188850403, 0.26683637499809265, 0.15613606572151184]"
547,witam super wysz a kawka mam taki sam model ekspresu nie mog si nigdzie doczyta dlaczego kawa nie leci a po prostu kapie z g ry bardzo dzi kuj za odpowiedz,"['usability', 'not usability', 'video']","[0.5823920965194702, 0.24943451583385468, 0.16817332804203033]"
548,wow c za zmiana nie poznalabym ci super oby wi cej film w i w oskiej kuchni tutaj by o makarony makarony,"['video', 'usability', 'not usability']","[0.7917444109916687, 0.13211706280708313, 0.07613852620124817]"
549,m ynek mo na regulowa tylko w trakcie mielenia,"['video', 'usability', 'not usability']","[0.4641900360584259, 0.40912511944770813, 0.12668490409851074]"
550,po co uczys si robi kawy i to m wi kucharz wstyd,"['usability', 'video', 'not usability']","[0.5644681453704834, 0.27035456895828247, 0.16517724096775055]"
551,jaki hipster z ciebie si zrobi,"['usability', 'video', 'not usability']","[0.5103458166122437, 0.36526158452033997, 0.12439263612031937]"
552,siemkaaa,"['video', 'usability', 'not usability']","[0.5355212688446045, 0.34486082196235657, 0.11961788684129715]"
553,brilliant video thank you i have exact same problem not sure if the leak doe any other damage or can one just live with it i fear the repair is beyond my technical diy capacity and i am based now in kenya and it is a nightmare to get part and reliable service technician engineer purchased the machine in geneva while working there can you help with a link to get part and particularly the kit you used for this my machine also about 7 8 year old but only about 4 500 coffee stats a this is quite a strip down 40 screw clip moulding can you advise what else one might a well replace at the same time i assume all rubber gasket also the machine did istop working can not now remember the issue after about two year and it went back to the factory under warranty netherlands and it received quite an overhaul i think including replacement boiler if i can get the part on line i can probably find a service technician to install really appreciate any advice and thanks again for a very clear vid,"['video', 'usability', 'not usability']","[0.7881741523742676, 0.17342308163642883, 0.03840279206633568]"
554,perfect video klob k dole,"['video', 'usability', 'not usability']","[0.915235161781311, 0.08211011439561844, 0.002654783893376589]"
555,thanks i would not take it appart and put back together without this,"['usability', 'not usability', 'video']","[0.7057376503944397, 0.22604656219482422, 0.06821578741073608]"
556,awesome thanks so much jezus these machine are complicated i could not have done it without you,"['usability', 'not usability', 'video']","[0.41208556294441223, 0.30820417404174805, 0.2797102630138397]"
557,thank you i have a slightly different model and it wa my milk frother that wa broken but the breakdown wa very helpful,"['usability', 'video', 'not usability']","[0.7738907933235168, 0.16269297897815704, 0.06341622024774551]"
558,a m ster,"['usability', 'video', 'not usability']","[0.5470580458641052, 0.35120487213134766, 0.1017371341586113]"
559,where can i get this repair kit do you have a link where to buy it delonghi in australia do not have it,"['usability', 'not usability', 'video']","[0.6277716159820557, 0.2103375643491745, 0.16189080476760864]"
560,i have the same machine and the water is coming out through overflow part on the left side front where that little drip catcher is it fill the tray will i need the same part,"['usability', 'video', 'not usability']","[0.7704783082008362, 0.12315627187490463, 0.10636541247367859]"
561,1991 m have you solved the problem,"['video', 'not usability', 'usability']","[0.5065720081329346, 0.26623570919036865, 0.22719229757785797]"
562,not really i have the same issue you described and tried this but could not find the problem,"['not usability', 'usability', 'video']","[0.8836093544960022, 0.08135440200567245, 0.03503628820180893]"
563,first video for those type of delonghi thank you,"['video', 'usability', 'not usability']","[0.9440206289291382, 0.05293220654129982, 0.0030471321661025286]"
564,thanks i had some problem with water not coming out of the spout seeing water come out of the top and this video made me realise the exact same gasket is missing hope when i replace it every thing work again i owe you a beer,"['video', 'usability', 'not usability']","[0.8794052600860596, 0.10938441753387451, 0.011210298165678978]"
