,sequence,labels,scores
135,this machine only messy grind like lifestyle lab said unacceptable or you need to buy sone accessory or use separate grinder,"['not usability', 'usability', 'video']","[0.9053899049758911, 0.07120225578546524, 0.023407870903611183]"
136,because you need to dose the proper amount for the filter basket you can not compromise that just to avoid a mess,"['usability', 'not usability', 'video']","[0.6867375373840332, 0.2213757485151291, 0.09188666194677353]"
137,well produced and informative video thank you,"['video', 'usability', 'not usability']","[0.9458510875701904, 0.05154043808579445, 0.00260851439088583]"
138,ha been having the barista pro for a few month enjoying every second of it a great espresso machine that ha all the basic feature and at a reasonable price,"['usability', 'video', 'not usability']","[0.7886974215507507, 0.15827074646949768, 0.05303182825446129]"
139,been through many happy with pro hoping doe not break like all the others,"['usability', 'not usability', 'video']","[0.5462601780891418, 0.2290610522031784, 0.22467878460884094]"
140,monic macenki 30sec,"['video', 'usability', 'not usability']","[0.8016353845596313, 0.14912089705467224, 0.0492437407374382]"
141,hello can you make coffee after 3 second it wa hot or you have to wait 15 minute to get started making coffee,"['usability', 'not usability', 'video']","[0.815585732460022, 0.1054946556687355, 0.07891957461833954]"
142,your video is very informative and it help me a lot while i am deciding which one to purchase,"['video', 'usability', 'not usability']","[0.950311005115509, 0.04477464780211449, 0.004914333112537861]"
143,good video i disagree on one point though from a human interface point of view it is not a draw at all the delonghi only win on having a one button push for making an americano the breville win on everything else,"['video', 'usability', 'not usability']","[0.6877281069755554, 0.16581332683563232, 0.14645856618881226]"
144,the only flaw i see with the barista pro is that the cup warmer doe not warm the cup the group head is not warmed a in the bbe this is due to the heating mechanism which begs the question why have a cup warmer that doe not do what it need to do,"['not usability', 'usability', 'video']","[0.8053374290466309, 0.16888244450092316, 0.02578011341392994]"
145,lifestyle lab exactly but if you are in a hurry hot water from the spout can speed thing up,"['usability', 'video', 'not usability']","[0.7467395663261414, 0.2068568915128708, 0.04640352353453636]"
146,i agree a definite con of a thermoblock thermojet heating system,"['not usability', 'usability', 'video']","[0.844228208065033, 0.07877305895090103, 0.07699872553348541]"
147,the breville is portafilter is a weapon,"['video', 'usability', 'not usability']","[0.6459768414497375, 0.29725417494773865, 0.056769032031297684]"
148,and the milk steam,"['video', 'usability', 'not usability']","[0.4587065577507019, 0.3919788897037506, 0.14931455254554749]"
149,spectacular video i like the way you present your video in a very attractive manner very informative especially for a non native english speaker such a myself greeting from saudi arabia and god bless you,"['video', 'usability', 'not usability']","[0.8870176076889038, 0.10694490373134613, 0.006037441082298756]"
150,greeting from canada thanks for watching,"['video', 'usability', 'not usability']","[0.7656896114349365, 0.21921321749687195, 0.015097148716449738]"
151,really like your video i have the bbe but think the pro user interface make it easier to use but when they have the bbe on sale a lot of the time for dollar200 off it is hard to beat for someone just starting and if you drink milk based drink it ha i think everything you need hope you are able to start visiting coffee roasting shop really like see the different roast coffee out their keep up the great work,"['video', 'usability', 'not usability']","[0.6537784337997437, 0.33895885944366455, 0.007262714672833681]"
152,hopefully we will start getting back out in the new year just added another place to the growing list of roaster to visit,"['usability', 'video', 'not usability']","[0.4928644001483917, 0.3594038188457489, 0.14773181080818176]"
153,wow you were so nice to the delonghi haha great video breville win in my book,"['video', 'usability', 'not usability']","[0.9426806569099426, 0.047846704721450806, 0.009472622536122799]"
154,your video are really educating me while i discover what is really important for my preference i am realizing i do not need certain feature a i thought i want a really good simple espresso and a separate grinder since my bean alter daily with mood,"['video', 'usability', 'not usability']","[0.941973865032196, 0.04229099676012993, 0.01573513261973858]"
155,that is my main goal make sure people get the best machine for them,"['usability', 'video', 'not usability']","[0.4013650417327881, 0.39045506715774536, 0.20817989110946655]"
156,breville is a really high quality machine,"['usability', 'video', 'not usability']","[0.7328793406486511, 0.215145543217659, 0.05197511613368988]"
157,this is a great review you certainly took a much gentler approach to the original laspecialista review however it look like delonghi ha learned a lot since the first gen laspecialista now i wonder is the laspecialista maestro compare well to the more auto machine like the oracle or oracle touch,"['usability', 'video', 'not usability']","[0.49282005429267883, 0.39248165488243103, 0.11469829082489014]"
158,lifestyle lab i agree i still wonder about the 51mm portafilter why not go with at least 54 but then i guess i could say the same with breville why not go 58mm across the line,"['video', 'usability', 'not usability']","[0.46299663186073303, 0.3507876992225647, 0.1862155944108963]"
159,nothing make me happier than when company listen to feedback and act on it they still have a way to go with this platform but this wa a step in the right direction,"['usability', 'video', 'not usability']","[0.719213604927063, 0.14988119900226593, 0.13090521097183228]"
160,wow great video this summed up my experience with my delonghi in a way i could not quite do myself it wa impressive in some area but not the one that actually mattered most,"['video', 'not usability', 'usability']","[0.9460574984550476, 0.04829558730125427, 0.005646915640681982]"
